"Reference_Name","ISO_639","Language_Type","DLS_Level","Raw_Score","Adjusted_Score","Proportional_Score","Content","Encoding","Surface","Localized","Meaning","Speech","Assistant"
"Aekyom","awi","Living","Still",0,0,0,0,0,0,0,0,0,0
"Awabakal","awk","Extinct","Still",0,0,0,0,0,0,0,0,0,0
"Arawum","awm","Living","Still",0,0,0,0,0,0,0,0,0,0
"Awngi","awn","Living","Still",0,0,0,0,0,0,0,0,0,0
"Awera","awr","Living","Still",0,0,0,0,0,0,0,0,0,0
"South Awyu","aws","Living","Still",0,0,0,0,0,0,0,0,0,0
"Araweté","awt","Living","Still",0,0,0,0,0,0,0,0,0,0
"Central Awyu","awu","Living","Still",0,0,0,0,0,0,0,0,0,0
"Jair Awyu","awv","Living","Still",0,0,0,0,0,0,0,0,0,0
"Awun","aww","Living","Still",0,0,0,0,0,0,0,0,0,0
"Edera Awyu","awy","Living","Still",0,0,0,0,0,0,0,0,0,0
"Abipon","axb","Extinct","Still",0,0,0,0,0,0,0,0,0,0
"Ayerrerenge","axe","Extinct","Still",0,0,0,0,0,0,0,0,0,0
"Mato Grosso Arára","axg","Extinct","Still",0,0,0,0,0,0,0,0,0,0
"Yaka (Central African Republic)","axk","Living","Still",0,0,0,0,0,0,0,0,0,0
"Lower Southern Aranda","axl","Extinct","Still",0,0,0,0,0,0,0,0,0,0
"Middle Armenian","axm","Historical","Still",0,0,0,0,0,0,0,0,0,0
"Xârâgurè","axx","Living","Still",0,0,0,0,0,0,0,0,0,0
"Awar","aya","Living","Still",0,0,0,0,0,0,0,0,0,0
"Ayabadhu","ayd","Extinct","Still",0,0,0,0,0,0,0,0,0,0
"Ayere","aye","Living","Still",0,0,0,0,0,0,0,0,0,0
"Leyigha","ayi","Living","Still",0,0,0,0,0,0,0,0,0,0
"Akuku","ayk","Living","Still",0,0,0,0,0,0,0,0,0,0
"Ayi (Papua New Guinea)","ayq","Living","Still",0,0,0,0,0,0,0,0,0,0
"Sorsogon Ayta","ays","Living","Still",0,0,0,0,0,0,0,0,0,0
"Magbukun Ayta","ayt","Living","Still",0,0,0,0,0,0,0,0,0,0
"Ayu","ayu","Living","Still",0,0,0,0,0,0,0,0,0,0
"Azha","aza","Living","Still",0,0,0,0,0,0,0,0,0,0
"Ipalapa Amuzgo","azm","Living","Still",0,0,0,0,0,0,0,0,0,0
"Faire Atta","azt","Living","Still",0,0,0,0,0,0,0,0,0,0
"Babatana","baa","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bainouk-Gunyuño","bab","Living","Still",0,0,0,0,0,0,0,0,0,0
"Badui","bac","Living","Still",0,0,0,0,0,0,0,0,0,0
"Baré","bae","Extinct","Still",0,0,0,0,0,0,0,0,0,0
"Barakai","baj","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bada (Nigeria)","bau","Living","Still",0,0,0,0,0,0,0,0,0,0
"Batuley","bay","Living","Still",0,0,0,0,0,0,0,0,0,0
"Baibai","bbf","Living","Still",0,0,0,0,0,0,0,0,0,0
"Barama","bbg","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bugan","bbh","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bats","bbl","Living","Still",0,0,0,0,0,0,0,0,0,0
"Uneapa","bbn","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bakpinka","bbs","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mburku","bbt","Living","Still",0,0,0,0,0,0,0,0,0,0
"Karnai","bbv","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bainouk-Samik","bcb","Living","Still",0,0,0,0,0,0,0,0,0,0
"North Babar","bcd","Living","Still",0,0,0,0,0,0,0,0,0,0
"Baga Pokur","bcg","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bunuba","bck","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bannoni","bcm","Living","Still",0,0,0,0,0,0,0,0,0,0
"Kohumono","bcs","Living","Still",0,0,0,0,0,0,0,0,0,0
"Shoo-Minda-Nye","bcv","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bainouk-Gunyaamolo","bcz","Living","Still",0,0,0,0,0,0,0,0,0,0
"Basap","bdb","Living","Still",0,0,0,0,0,0,0,0,0,0
"Emberá-Baudó","bdc","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bade","bde","Living","Still",0,0,0,0,0,0,0,0,0,0
"Biage","bdf","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bonggi","bdg","Living","Still",0,0,0,0,0,0,0,0,0,0
"Burun","bdi","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bai (South Sudan)","bdj","Living","Still",0,0,0,0,0,0,0,0,0,0
"Indonesian Bajau","bdl","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bokoto","bdt","Living","Still",0,0,0,0,0,0,0,0,0,0
"Baham","bdw","Living","Still",0,0,0,0,0,0,0,0,0,0
"Budong-Budong","bdx","Living","Still",0,0,0,0,0,0,0,0,0,0
"Badeshi","bdz","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bedoanas","bed","Living","Still",0,0,0,0,0,0,0,0,0,0
"Byangsi","bee","Living","Still",0,0,0,0,0,0,0,0,0,0
"Belait","beg","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bekati'","bei","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bebeli","bek","Living","Still",0,0,0,0,0,0,0,0,0,0
"Daloa Bété","bev","Living","Still",0,0,0,0,0,0,0,0,0,0
"Beli (Papua New Guinea)","bey","Living","Still",0,0,0,0,0,0,0,0,0,0
"Panyi Bai","bfc","Living","Still",0,0,0,0,0,0,0,0,0,0
"Betaf","bfe","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bofi","bff","Living","Still",0,0,0,0,0,0,0,0,0,0
"Busang Kayan","bfg","Living","Still",0,0,0,0,0,0,0,0,0,0
"Blafe","bfh","Living","Still",0,0,0,0,0,0,0,0,0,0
"Ban Khor Sign Language","bfk","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bazigar","bfr","Living","Still",0,0,0,0,0,0,0,0,0,0
"Southern Bai","bfs","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bantayanon","bfx","Living","Still",0,0,0,0,0,0,0,0,0,0
"Gwamhi-Wuri","bga","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bobongko","bgb","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bauria","bge","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bit","bgk","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bo (Laos)","bgl","Living","Still",0,0,0,0,0,0,0,0,0,0
"Baga Koga","bgo","Living","Still",0,0,0,0,0,0,0,0,0,0
"Warkay-Bipim","bgv","Living","Still",0,0,0,0,0,0,0,0,0,0
"Benggoi","bgy","Living","Still",0,0,0,0,0,0,0,0,0,0
"Biga","bhc","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bhaya","bhe","Living","Still",0,0,0,0,0,0,0,0,0,0
"Odiai","bhf","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bukharic","bhh","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bathari","bhm","Living","Still",0,0,0,0,0,0,0,0,0,0
"Tukang Besi South","bhq","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bara Malagasy","bhr","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bhattiyali","bht","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bhunjia","bhu","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bahau","bhv","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bhalay","bhx","Living","Still",0,0,0,0,0,0,0,0,0,0
"Badimaya","bia","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bepour","bie","Living","Still",0,0,0,0,0,0,0,0,0,0
"Biafada","bif","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bile","bil","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bipi","biq","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bisorio","bir","Living","Still",0,0,0,0,0,0,0,0,0,0
"Berinomo","bit","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bijori","bix","Living","Still",0,0,0,0,0,0,0,0,0,0
"Birhor","biy","Living","Still",0,0,0,0,0,0,0,0,0,0
"Baloi","biz","Living","Still",0,0,0,0,0,0,0,0,0,0
"Banggarla","bjb","Extinct","Still",0,0,0,0,0,0,0,0,0,0
"Bariji","bjc","Living","Still",0,0,0,0,0,0,0,0,0,0
"Biao-Jiao Mien","bje","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bidyogo","bjg","Living","Still",0,0,0,0,0,0,0,0,0,0
"Barok","bjk","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bulu (Papua New Guinea)","bjl","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bajelani","bjm","Living","Still",0,0,0,0,0,0,0,0,0,0
"Banao Itneg","bjx","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bayali","bjy","Extinct","Still",0,0,0,0,0,0,0,0,0,0
"Kyak","bka","Living","Still",0,0,0,0,0,0,0,0,0,0
"Buraka","bkg","Living","Still",0,0,0,0,0,0,0,0,0,0
"Pande","bkj","Living","Still",0,0,0,0,0,0,0,0,0,0
"Brokskat","bkk","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bukitan","bkn","Living","Still",0,0,0,0,0,0,0,0,0,0
"Boko (Democratic Republic of Congo)","bkp","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bakumpai","bkr","Living","Still",0,0,0,0,0,0,0,0,0,0
"Northern Sorsoganon","bks","Living","Still",0,0,0,0,0,0,0,0,0,0
"Boloki","bkt","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bungku","bkz","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bilua","blb","Living","Still",0,0,0,0,0,0,0,0,0,0
"Buol","blf","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bolia","bli","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bolongan","blj","Living","Still",0,0,0,0,0,0,0,0,0,0
"Biloxi","bll","Extinct","Still",0,0,0,0,0,0,0,0,0,0
"Blablanga","blp","Living","Still",0,0,0,0,0,0,0,0,0,0
"Baluan-Pam","blq","Living","Still",0,0,0,0,0,0,0,0,0,0
"Balaesang","bls","Living","Still",0,0,0,0,0,0,0,0,0,0
"Kibala","blv","Living","Still",0,0,0,0,0,0,0,0,0,0
"Notre","bly","Living","Still",0,0,0,0,0,0,0,0,0,0
"Lame","bma","Living","Still",0,0,0,0,0,0,0,0,0,0
"Biem","bmc","Living","Still",0,0,0,0,0,0,0,0,0,0
"Baga Manduri","bmd","Living","Still",0,0,0,0,0,0,0,0,0,0
"Limassa","bme","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bamwe","bmg","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bomboli","bml","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bina (Papua New Guinea)","bmn","Extinct","Still",0,0,0,0,0,0,0,0,0,0
"Bulgebi","bmp","Living","Still",0,0,0,0,0,0,0,0,0,0
"Biao Mon","bmt","Living","Still",0,0,0,0,0,0,0,0,0,0
"Baimak","bmx","Living","Still",0,0,0,0,0,0,0,0,0,0
"Baramu","bmz","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bonerate","bna","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bookan","bnb","Living","Still",0,0,0,0,0,0,0,0,0,0
"Banda (Indonesia)","bnd","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bintauna","bne","Living","Still",0,0,0,0,0,0,0,0,0,0
"Masiwang","bnf","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bangi","bni","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bierebo","bnk","Living","Still",0,0,0,0,0,0,0,0,0,0
"Boon","bnl","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bantik","bnq","Living","Still",0,0,0,0,0,0,0,0,0,0
"Butmas-Tur","bnr","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bentong","bnu","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bonerif","bnv","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bisis","bnw","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bintulu","bny","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bamako Sign Language","bog","Living","Still",0,0,0,0,0,0,0,0,0,0
"Boma","boh","Living","Still",0,0,0,0,0,0,0,0,0,0
"Barbareño","boi","Extinct","Still",0,0,0,0,0,0,0,0,0,0
"Bonjo","bok","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bole","bol","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bonkiman","bop","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bogaya","boq","Living","Still",0,0,0,0,0,0,0,0,0,0
"Rema","bow","Extinct","Still",0,0,0,0,0,0,0,0,0,0
"Daakaka","bpa","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bauni","bpe","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bonggo","bpg","Living","Still",0,0,0,0,0,0,0,0,0,0
"Botlikh","bph","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bagupi","bpi","Living","Still",0,0,0,0,0,0,0,0,0,0
"Binji","bpj","Living","Still",0,0,0,0,0,0,0,0,0,0
"Orowe","bpk","Living","Still",0,0,0,0,0,0,0,0,0,0
"Biyom","bpm","Living","Still",0,0,0,0,0,0,0,0,0,0
"Dzao Min","bpn","Living","Still",0,0,0,0,0,0,0,0,0,0
"Anasi","bpo","Living","Still",0,0,0,0,0,0,0,0,0,0
"Kaure","bpp","Living","Still",0,0,0,0,0,0,0,0,0,0
"Barrow Point","bpt","Extinct","Still",0,0,0,0,0,0,0,0,0,0
"Bongu","bpu","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bian Marind","bpv","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bo (Papua New Guinea)","bpw","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bilba","bpz","Living","Still",0,0,0,0,0,0,0,0,0,0
"Tchumbuli","bqa","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bagusa","bqb","Living","Still",0,0,0,0,0,0,0,0,0,0
"Baga Kaloum","bqf","Extinct","Still",0,0,0,0,0,0,0,0,0,0
"Baima","bqh","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bilakura","bql","Living","Still",0,0,0,0,0,0,0,0,0,0
"Biritai","bqq","Living","Still",0,0,0,0,0,0,0,0,0,0
"Burusu","bqr","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bosngun","bqs","Living","Still",0,0,0,0,0,0,0,0,0,0
"Koro Wachi","bqv","Living","Still",0,0,0,0,0,0,0,0,0,0
"Buru (Nigeria)","bqw","Living","Still",0,0,0,0,0,0,0,0,0,0
"Baangi","bqx","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bengkala Sign Language","bqy","Living","Still",0,0,0,0,0,0,0,0,0,0
"Baure","brg","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bieria","brj","Living","Still",0,0,0,0,0,0,0,0,0,0
"Birked","brk","Extinct","Still",0,0,0,0,0,0,0,0,0,0
"Birwa","brl","Living","Still",0,0,0,0,0,0,0,0,0,0
"Boruca","brn","Living","Still",0,0,0,0,0,0,0,0,0,0
"Brokkat","bro","Living","Still",0,0,0,0,0,0,0,0,0,0
"Barapasi","brp","Living","Still",0,0,0,0,0,0,0,0,0,0
"Breri","brq","Living","Still",0,0,0,0,0,0,0,0,0,0
"Birao","brr","Living","Still",0,0,0,0,0,0,0,0,0,0
"Baras","brs","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bellari","brw","Living","Still",0,0,0,0,0,0,0,0,0,0
"Burui","bry","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bilbil","brz","Living","Still",0,0,0,0,0,0,0,0,0,0
"Abinomn","bsa","Living","Still",0,0,0,0,0,0,0,0,0,0
"Brunei Bisaya","bsb","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bauchi","bsf","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bashkardi","bsg","Living","Still",0,0,0,0,0,0,0,0,0,0
"Kati","bsh","Living","Still",0,0,0,0,0,0,0,0,0,0
"Basa-Gumna","bsl","Extinct","Still",0,0,0,0,0,0,0,0,0,0
"Busami","bsm","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bassa-Kontagora","bsr","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bahonsuai","bsu","Living","Still",0,0,0,0,0,0,0,0,0,0
"Baga Sobané","bsv","Extinct","Still",0,0,0,0,0,0,0,0,0,0
"Baiso","bsw","Living","Still",0,0,0,0,0,0,0,0,0,0
"Yangkam","bsx","Living","Still",0,0,0,0,0,0,0,0,0,0
"Sabah Bisaya","bsy","Living","Still",0,0,0,0,0,0,0,0,0,0
"Gamo-Ningi","bte","Extinct","Still",0,0,0,0,0,0,0,0,0,0
"Burate","bti","Living","Still",0,0,0,0,0,0,0,0,0,0
"Ratagnon","btn","Living","Still",0,0,0,0,0,0,0,0,0,0
"Budibud","btp","Living","Still",0,0,0,0,0,0,0,0,0,0
"Batek","btq","Living","Still",0,0,0,0,0,0,0,0,0,0
"Baetora","btr","Living","Still",0,0,0,0,0,0,0,0,0,0
"Batu","btu","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bateri","btv","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bobot","bty","Living","Still",0,0,0,0,0,0,0,0,0,0
"Beothuk","bue","Extinct","Still",0,0,0,0,0,0,0,0,0,0
"Younuo Bunu","buh","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bongili","bui","Living","Still",0,0,0,0,0,0,0,0,0,0
"Basa-Gurmana","buj","Living","Still",0,0,0,0,0,0,0,0,0,0
"Busoa","bup","Living","Still",0,0,0,0,0,0,0,0,0,0
"Brem","buq","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bungain","but","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bun","buv","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bubi","buw","Living","Still",0,0,0,0,0,0,0,0,0,0
"Boghom","bux","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bukwen","buz","Living","Still",0,0,0,0,0,0,0,0,0,0
"Baelelea","bvc","Living","Still",0,0,0,0,0,0,0,0,0,0
"Berau Malay","bve","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bure","bvh","Living","Still",0,0,0,0,0,0,0,0,0,0
"Baan","bvj","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bukat","bvk","Living","Still",0,0,0,0,0,0,0,0,0,0
"Buna","bvn","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bumang","bvp","Living","Still",0,0,0,0,0,0,0,0,0,0
"Birri","bvq","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bati (Indonesia)","bvt","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bukit Malay","bvu","Living","Still",0,0,0,0,0,0,0,0,0,0
"Baniva","bvv","Extinct","Still",0,0,0,0,0,0,0,0,0,0
"Boga","bvw","Living","Still",0,0,0,0,0,0,0,0,0,0
"Dibole","bvx","Living","Still",0,0,0,0,0,0,0,0,0,0
"Baybayanon","bvy","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bauzi","bvz","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bwatoo","bwa","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bwile","bwc","Living","Still",0,0,0,0,0,0,0,0,0,0
"Boselewa","bwf","Living","Still",0,0,0,0,0,0,0,0,0,0
"Barwe","bwg","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bauwaki","bwk","Living","Still",0,0,0,0,0,0,0,0,0,0
"Biwat","bwm","Living","Still",0,0,0,0,0,0,0,0,0,0
"Wunai Bunu","bwn","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mandobo Bawah","bwp","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bomboma","bws","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bwisi","bwz","Living","Still",0,0,0,0,0,0,0,0,0,0
"Belanda Bor","bxb","Living","Still",0,0,0,0,0,0,0,0,0,0
"Molengue","bxc","Living","Still",0,0,0,0,0,0,0,0,0,0
"Pela","bxd","Living","Still",0,0,0,0,0,0,0,0,0,0
"Birale","bxe","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bilur","bxf","Living","Still",0,0,0,0,0,0,0,0,0,0
"Pirlatapa","bxi","Extinct","Still",0,0,0,0,0,0,0,0,0,0
"Bayungu","bxj","Living","Still",0,0,0,0,0,0,0,0,0,0
"Burduna","bxn","Living","Still",0,0,0,0,0,0,0,0,0,0
"Beele","bxq","Living","Still",0,0,0,0,0,0,0,0,0,0
"China Buriat","bxu","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bankagooma","bxw","Living","Still",0,0,0,0,0,0,0,0,0,0
"Binahari","bxz","Living","Still",0,0,0,0,0,0,0,0,0,0
"Ubaghara","byc","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bete","byf","Living","Still",0,0,0,0,0,0,0,0,0,0
"Baygo","byg","Extinct","Still",0,0,0,0,0,0,0,0,0,0
"Bina (Nigeria)","byj","Living","Still",0,0,0,0,0,0,0,0,0,0
"Biao","byk","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bayono","byl","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bidjara","bym","Living","Still",0,0,0,0,0,0,0,0,0,0
"Biyo","byo","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bumaji","byp","Living","Still",0,0,0,0,0,0,0,0,0,0
"Basay","byq","Extinct","Still",0,0,0,0,0,0,0,0,0,0
"Berti","byt","Extinct","Still",0,0,0,0,0,0,0,0,0,0
"Belhariya","byw","Living","Still",0,0,0,0,0,0,0,0,0,0
"Banaro","byz","Living","Still",0,0,0,0,0,0,0,0,0,0
"Andio","bzb","Living","Still",0,0,0,0,0,0,0,0,0,0
"Babuza","bzg","Living","Still",0,0,0,0,0,0,0,0,0,0
"Boano (Sulawesi)","bzl","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bolondo","bzm","Living","Still",0,0,0,0,0,0,0,0,0,0
"Boano (Maluku)","bzn","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bozaba","bzo","Living","Still",0,0,0,0,0,0,0,0,0,0
"Kemberano","bzp","Living","Still",0,0,0,0,0,0,0,0,0,0
"Buli (Indonesia)","bzq","Living","Still",0,0,0,0,0,0,0,0,0,0
"Biri","bzr","Extinct","Still",0,0,0,0,0,0,0,0,0,0
"Brithenig","bzt","Constructed","Still",0,0,0,0,0,0,0,0,0,0
"Burmeso","bzu","Living","Still",0,0,0,0,0,0,0,0,0,0
"Obanliku","bzy","Living","Still",0,0,0,0,0,0,0,0,0,0
"Cahuarano","cah","Living","Still",0,0,0,0,0,0,0,0,0,0
"Chané","caj","Extinct","Still",0,0,0,0,0,0,0,0,0,0
"Carolinian","cal","Living","Still",0,0,0,0,0,0,0,0,0,0
"Chambri","can","Living","Still",0,0,0,0,0,0,0,0,0,0
"Callawalla","caw","Living","Still",0,0,0,0,0,0,0,0,0,0
"Canichana","caz","Extinct","Still",0,0,0,0,0,0,0,0,0,0
"Cabiyarí","cbb","Living","Still",0,0,0,0,0,0,0,0,0,0
"Carijona","cbd","Living","Still",0,0,0,0,0,0,0,0,0,0
"Chimila","cbg","Living","Still",0,0,0,0,0,0,0,0,0,0
"Ede Cabe","cbj","Living","Still",0,0,0,0,0,0,0,0,0,0
"Nyahkur","cbn","Living","Still",0,0,0,0,0,0,0,0,0,0
"Izora","cbo","Living","Still",0,0,0,0,0,0,0,0,0,0
"Tsucuba","cbq","Living","Still",0,0,0,0,0,0,0,0,0,0
"Kinabalian","cbw","Living","Still",0,0,0,0,0,0,0,0,0,0
"Carabayo","cby","Living","Still",0,0,0,0,0,0,0,0,0,0
"Chamicuro","ccc","Living","Still",0,0,0,0,0,0,0,0,0,0
"Cafundo Creole","ccd","Living","Still",0,0,0,0,0,0,0,0,0,0
"Samba Daka","ccg","Living","Still",0,0,0,0,0,0,0,0,0,0
"Kasanga","ccj","Living","Still",0,0,0,0,0,0,0,0,0,0
"Cacaopera","ccr","Extinct","Still",0,0,0,0,0,0,0,0,0,0
"Choni","cda","Living","Still",0,0,0,0,0,0,0,0,0,0
"Chenchu","cde","Living","Still",0,0,0,0,0,0,0,0,0,0
"Chiru","cdf","Living","Still",0,0,0,0,0,0,0,0,0,0
"Chodri","cdi","Living","Still",0,0,0,0,0,0,0,0,0,0
"Churahi","cdj","Living","Still",0,0,0,0,0,0,0,0,0,0
"Chaudangsi","cdn","Living","Still",0,0,0,0,0,0,0,0,0,0
"Chadong","cdy","Living","Still",0,0,0,0,0,0,0,0,0,0
"Koda","cdz","Living","Still",0,0,0,0,0,0,0,0,0,0
"Lower Chehalis","cea","Extinct","Still",0,0,0,0,0,0,0,0,0,0
"Chamacoco","ceg","Living","Still",0,0,0,0,0,0,0,0,0,0
"Cen","cen","Living","Still",0,0,0,0,0,0,0,0,0,0
"Centúúm","cet","Living","Still",0,0,0,0,0,0,0,0,0,0
"Cara","cfd","Living","Still",0,0,0,0,0,0,0,0,0,0
"Como Karim","cfg","Living","Still",0,0,0,0,0,0,0,0,0,0
"Changriwa","cga","Living","Still",0,0,0,0,0,0,0,0,0,0
"Chocangacakha","cgk","Living","Still",0,0,0,0,0,0,0,0,0,0
"Catawba","chc","Extinct","Still",0,0,0,0,0,0,0,0,0,0
"Chinook","chh","Extinct","Still",0,0,0,0,0,0,0,0,0,0
"Cahuilla","chl","Living","Still",0,0,0,0,0,0,0,0,0,0
"Cholón","cht","Extinct","Still",0,0,0,0,0,0,0,0,0,0
"Ci Gbe","cib","Living","Still",0,0,0,0,0,0,0,0,0,0
"Chimariko","cid","Extinct","Still",0,0,0,0,0,0,0,0,0,0
"Cineni","cie","Living","Still",0,0,0,0,0,0,0,0,0,0
"Chinali","cih","Living","Still",0,0,0,0,0,0,0,0,0,0
"Chitkuli Kinnauri","cik","Living","Still",0,0,0,0,0,0,0,0,0,0
"Cinta Larga","cin","Living","Still",0,0,0,0,0,0,0,0,0,0
"Chiapanec","cip","Living","Still",0,0,0,0,0,0,0,0,0,0
"Tiri","cir","Living","Still",0,0,0,0,0,0,0,0,0,0
"Chaima","ciy","Living","Still",0,0,0,0,0,0,0,0,0,0
"Upper Chehalis","cjh","Extinct","Still",0,0,0,0,0,0,0,0,0,0
"Chamalal","cji","Living","Still",0,0,0,0,0,0,0,0,0,0
"Chenapian","cjn","Living","Still",0,0,0,0,0,0,0,0,0,0
"Chak","ckh","Living","Still",0,0,0,0,0,0,0,0,0,0
"Chakavian","ckm","Living","Still",0,0,0,0,0,0,0,0,0,0
"Kairak","ckr","Living","Still",0,0,0,0,0,0,0,0,0,0
"Koasati","cku","Living","Still",0,0,0,0,0,0,0,0,0,0
"Chilisso","clh","Living","Still",0,0,0,0,0,0,0,0,0,0
"Chakali","cli","Living","Still",0,0,0,0,0,0,0,0,0,0
"Chala","cll","Living","Still",0,0,0,0,0,0,0,0,0,0
"Chulym","clw","Living","Still",0,0,0,0,0,0,0,0,0,0
"Eastern Highland Chatino","cly","Living","Still",0,0,0,0,0,0,0,0,0,0
"Campalagian","cml","Living","Still",0,0,0,0,0,0,0,0,0,0
"Michigamea","cmm","Extinct","Still",0,0,0,0,0,0,0,0,0,0
"Messapic","cms","Ancient","Still",0,0,0,0,0,0,0,0,0,0
"Camtho","cmt","Living","Still",0,0,0,0,0,0,0,0,0,0
"Côông","cnc","Living","Still",0,0,0,0,0,0,0,0,0,0
"Northern Qiang","cng","Living","Still",0,0,0,0,0,0,0,0,0,0
